Vambu Sandai,2008,,N/A,Raj Kapoor,N/A,"Sathyaraj, Diya, Raj Kapoor, Riyaz Khan",Tamil,India,N/A,3.8
Theekuchi,2008,,N/A,A.L. Raja,N/A,"Bhanupriya, Vinu Chakravarthy, Kadhal Dhandapani, V.M.C. Haneefa",Tamil,India,N/A,N/A
Vaitheeswaran,2008,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Inba,2008,,N/A,Vendan,Subha,"Aravind Akash, Shaam, Sneha",N/A,N/A,N/A,N/A
Kannum Kannum,2008,,Drama,G. Marimuthu,N/A,"G. Marimuthu, Prasanna, Udhayathara, Vadivelu",Tamil,India,N/A,6.3
Vambu Sandai,2008,,N/A,Raj Kapoor,N/A,"Sathyaraj, Diya, Raj Kapoor, Riyaz Khan",Tamil,India,N/A,3.8
Yaaradi Nee Mohini,2008,,"Drama, Romance",Mithran Jawahar,K. Selvaraghavan,"Dhanush, Nayanthara, Karthik Kumar, Saranya Mohan",Tamil,India,7 nominations.,7.2
Arasangam,2008,,Action,R. Madhesh,R. Madhesh (story and screenplay),"Vijayakanth, Biju Menon, Navnit Ravi Rana, Sheryl Pinto",Tamil,"India, Canada",N/A,5.5
Chakkara Viyugam,2008,,N/A,Uday Mahesh,N/A,"Jayasurya, Vijay Raj, Nataraja Subramanian",Tamil,India,N/A,N/A
Kuruvi,2008,,"Action, Comedy, Drama",Dharani,"Dharani (screenplay), Dharani (story), Babu Sivan (dialogue)","Joseph Vijay, Trisha Krishnan, Suman, Vivek",Tamil,India,1 nomination.,3.7
Silandhi,2008,,Thriller,Aathiraj,N/A,"Riyaz Khan, Monica, Munna",Tamil,India,N/A,N/A
Kaalaippani,2008,,Thriller,Rajesh M. Selva,Rajesh M. Selva,"Gokul, Jay, Nasser, Sathish",Tamil,India,N/A,N/A
Kathavarayan,2008,,N/A,N/A,N/A,N/A,English,Malaysia,N/A,N/A
Aayudham Seivom,2008,,N/A,Udhayan,N/A,"Anjali, Sundar C., Gnanasambandam, G.M. Kumar",Tamil,India,N/A,N/A
Subramaniapuram,2008,,"Action, Drama, Romance, Thriller",M. Sasikumar,M. Sasikumar,"Jai, M. Sasikumar, Swathi Reddy, 'Ganja' Karuppu",Tamil,India,4 wins & 3 nominations.,8
Uliyin Osai,2008,,Drama,Ilavenil,N/A,N/A,Tamil,India,N/A,N/A
Kuselan,2008,,"Comedy, Drama, Family",P. Vasu,"Sreenivasan (original story), Srinivasan (original writer), P. Vasu (screenplay)","Rajinikanth, Pasupathy, Meena, Nayanthara","Telugu, Tamil",India,1 nomination.,4.7
Dhaam Dhoom,2008,,"Action, Drama, Thriller","Jeeva, Aneez Jeeva(co-director), Manikandan(co-director), P.C. Sreeram(co-director)",Jeeva (screenplay),"Jayam Ravi, Raai Laxmi, Kangana Ranaut, Jayaram",Tamil,India,3 nominations.,4.6
Kee Mu,2008,,N/A,N/A,N/A,Thambi Ramayya,Tamil,India,N/A,N/A
Saroja,2008,,"Adventure, Comedy, Crime, Thriller",Venkat Prabhu,Venkat Prabhu,"Jayaram, Prakash Raj, S.P.B. Charan, Premgi Amaren","Telugu, Tamil",India,1 nomination.,7.1
Poi Solla Porom,2008,,Comedy,Vijay,Sathish (dialogue),"Karthik Kumar, Piaa Bajpai, Nedumudi Venu, Nassar",Tamil,India,N/A,6.7
Pandhayam,2008,,N/A,S.A. Chandrashekhar,S.A. Chandrashekhar,"Vadivel Ganesh, Ganeshkar, Lavanya, Rajini Murugan",Tamil,India,N/A,4.7
A Aa E Ee,2009,,Family,Sabapathy,N/A,"Navdeep, Mounika, Saranya Mohan, Aravind Akash",Tamil,India,N/A,5.8
Villu,2009,,"Action, Comedy, Drama",Prabhudheva,"Sachin Bhowmick, Shyam Goel, Prabhudheva (screenplay)","Joseph Vijay, Nayanthara, Prakash Raj, Vadivelu","Tamil, Hindi, English",India,2 nominations.,3.4
Vennila Kabadi Kuzhu,2009,,"Drama, Sport",Suseenthiran,"Bhaskar Sakthi (dialogue), Suseenthiran","Vishnu Vishal, Saranya Mohan, Kishore Kumar G., Soori",Tamil,India,1 nomination.,7.3
Naan Kadavul,2009,,"Action, Drama",Bala,"Bala (story), Bala, Jayamohan (dialogue)","Arya, Pooja Umashankar, Rajendran, Krishnamoorthy",Tamil,India,2 wins & 5 nominations.,7.8
Perumal,2009,,Action,Vincent Selva,N/A,"Namitha, Srinivasa Rao Kota, Sudhir Reddy Gujjula, Sundar.",Tamil,India,N/A,N/A
Siva Manasula Sakthi,2009,,"Comedy, Drama, Romance",M. Rajesh,M. Rajesh,"Jiiva, Anuya Bhagwat, Santhanam, Urvashi",Tamil,India,N/A,7.1
Laadam,2009,,N/A,Prabu Solomon,Prabu Solomon,"Charmy Kaur, Babu Antony, Aravindhan, Dheeraj Kher",Tamil,India,N/A,5.8
TN-07 AL 4777,2009,,N/A,N/A,N/A,Simran,N/A,N/A,N/A,7.6
1977,2009,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Pattalam,2009,,Drama,Rohan Krishna,Rohan Krishna,"Irfan, Nadia Moidu, Deepthi Nambiar",Tamil,India,N/A,4.9
Ayan,2009,,Action,K.V. Anand,"K.V. Anand (story and screenplay), A.N. Balakrishnan (dialogue), A.N. Balakrishnan (story and screenplay), Rajshri Sudhakar (Dialogue Writer: Telugu), D. Suresh (dialogue), D. Suresh (story and screenplay)","Suriya, Tamannaah Bhatia, Prabhu, Jagan",Tamil,India,3 wins & 9 nominations.,7.3
Guru En Aalu,2009,,Drama,Selva,"Aziz Mirza, Selva","Abbas, Madhavan",Tamil,India,N/A,3.8
Kunguma Poovum Konjum Puravum,2009,,Drama,Rajamohan,"Meghana Karthik (subtitles), Rajamohan","Agavamma, Tharun Chatriya, Nagamma, Ramakrishnan",Tamil,India,N/A,6.3
Mariyadhai,2009,,N/A,Vikraman,N/A,"Ambika, Meera Jasmine, Meena, Vijayakanth",Tamil,N/A,N/A,N/A
Ilampuyal,2009,,"Action, Romance",K.S. Thurai,K.S. Thurai (story and screenplay),"Vashanth Sellathurai, Sinthuraj Ponnuchamy, Ravi Sugathevan, Karunas",Tamil,Denmark,N/A,7
Meipporul,2009,,"Drama, Thriller","Krish Bala, Natty Kumar, Narayan Sundararajan","Krish Bala (screenplay), Rani Jayakumar (screenplay), Natty Kumar (story), Sangeetha (screenplay), Narayan Sundararajan (screenplay)","Anusha, Krish Bala, Christopher Martin Bauer, Ritu Bhargava",Tamil,USA,N/A,6.5
Newtonin Moondram Vidhi,2009,,"Crime, Thriller",Thai Muthuselvan,"Chidambaram, Thai Muthuselvan",S.J. Surya,Tamil,India,N/A,6.8
Pasanga,2009,,Drama,Pandiraj,Pandiraj,"Vimal, Vega Tamotia, Kishore, Sri Ram",Tamil,India,3 wins & 6 nominations.,7.6
Sarvam,2009,,Thriller,Vishnuvardhan,Vishnuvardhan,"Arya, J.D. Chakravarthi, Trisha Krishnan, Indrajith Sukumaran",Tamil,India,N/A,5.5
Thoranai,2009,,"Action, Drama",Sabha Ayyappan,Shashank Vennelakanti,"Prakash Raj, Shriya Saran, Vishal",Tamil,India,N/A,4.4
Mayandi Kudumbathar,2009,,N/A,Rasu Madhuravan,N/A,Singampuli,N/A,N/A,N/A,6.6
Naadodigal,2009,,"Action, Comedy, Drama",Samuthirakani,Samuthirakani,"M. Sasikumar, Vijay Vasanth, Bharani, Ananya",Tamil,India,2 wins & 2 nominations.,7.6
Sirithal Rasipen,2009,,Comedy,V. Chandrasekaran,V. Chandrasekaran,"Ansiba, Yogi Babu, Lollu Sabha Balaji, M.S. Bhaskar",Tamil,India,N/A,N/A
Vaamanan,2009,,Action,I. Ahmed,I. Ahmed,"Jai, Priya Anand, Raai Laxmi, Rahman",Tamil,India,N/A,4.6
Achchamundu! Achchamundu!,2009,,"Drama, Thriller",Arun Vaidyanathan,"Arun Vaidyanathan (story, screenplay, dialogue)","John Shea, Sneha, Lucas Near-Verbrugghe, Andrea Harrison",Tamil,"USA, India",1 win & 1 nomination.,6.5
Ainthaam Padai,2009,,"Action, Drama, Family",Badri,Badri,"Sundar C., Nasser, Simran",Tamil,India,N/A,3.5
Modhi Vilayadu,2009,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Aarumaname,2009,,N/A,Sudheesh Sankar,N/A,"Deepak, Karthika, 'Ganja' Karuppu, Nicole",Tamil,India,N/A,N/A
Anthony Yaar?,2009,,N/A,C.T. Pandi,N/A,"Mallika Kapoor, Lal, Meenal, Venniradai Moorthy",Tamil,India,N/A,N/A
Madhavi,2009–2011,,Drama,N/A,N/A,"Bhavana, Vanitha Krishnachandran, Nalini, K. Nataraj",Tamil,India,N/A,N/A
Netru Pol Indru Illai,2009,,Fantasy,Kausar,Kausar,"Abdullah, T.P. Gajendran, Manobala, Priya Sahadev",Tamil,India,N/A,N/A
Pokkisham,2009,,Drama,Cheran,N/A,"Cheran, Padmapriya, Aryan Rajesh",Tamil,India,1 nomination.,6.6
Kanthaswamy,2009,,"Action, Adventure","Susi Ganesan, Susi Ganesan","Susi Ganesan (story), Susi Ganesan","Vikram, Shriya Saran, Prabhu, Ashish Vidyarthi","Tamil, Telugu, Hindi, English",India,2 nominations.,5
Ninaithale Inikkum,2009,,"Drama, Mystery",Kumaravelan,N/A,"Bhagyaraj, Ilavarasu, Anuja Iyer, Lollu Sabha Jeeva",N/A,India,N/A,6.2
Madurai Sambavam,2009,,"Drama, Romance",Youreka,Youreka,"Anand Babu, Anuya Bhagvath, Santhana Bharathi, Kaadhal Dhandpani",Tamil,India,N/A,3.2
Eeram,2009,,"Crime, Music, Mystery",Arivazhagan Venkatachalam,"Arivazhagan, Arivazhagan Venkatachalam","Aadhi, Nandha, Sindhu Menon, Saranya Mohan",Tamil,India,N/A,7.7
Unnaipol Oruvan,2009,,"Crime, Drama, Mystery, Thriller",Chakri Toleti,"Ee. Raa. Murugan (dialogue), Neeraj Pandey (original story)","Kamal Haasan, Mohanlal, Venkatesh Daggubati, Lakshmi","Tamil, Telugu",India,2 nominations.,8
Aarumugam,2009,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kannukulle,2009,,Musical,Lena Muvendhar,N/A,"Anu, Aparna, Sarath Babu, Mithun",Tamil,India,N/A,N/A
Thiru Thiru Thuru Thuru,2009,,Comedy,J.S. Nandhini,"J.S. Nandhini (dialogue), J.S. Nandhini (screenplay), J.S. Nandhini (story), Aarthi Videep (subtitles)","Lakshmi Ramakrishnan, Ajmal Ameer, Rupa Manjari, Mouli",Tamil,India,N/A,6.7
Aadhavan,2009,,"Action, Comedy",K.S. Ravikumar,K.S. Ravikumar (story writer),"Suriya, Nayanthara, Vadivelu, Saroja Devi B.",Tamil,India,2 wins & 3 nominations.,5.2
Kanden Kadhalai,2009,,"Comedy, Romance",R. Kannan,"Imtiaz Ali (earlier screenplay), R. Kannan (screenplay), Pattukottai Prabhakar (screenplay)","Bharath Srinivasan, Tamannaah Bhatia, Santhanam, Munna",Tamil,India,2 nominations.,5.2
Adhe Neram Adhe Idam,2009,,"Drama, Romance",M. Prabhu,M. Prabhu,"Jai, Rahul Madhav, Vijayalakshmi",Tamil,India,N/A,N/A
Mathiya Chennai,2009,,Drama,"Veerasingam, Vivekanand",N/A,"Charlie, Jaivanth, 'Ganja' Karuppu, Mahadevan",Tamil,India,N/A,N/A
Yogi,2009,,Drama,Subramaniam Siva,Ameer Sultan,"Vincent Ashokan, Devaraj, 'Ganja' Karuppu, Madhumitha",Tamil,India,1 nomination.,6.9
Renigunta,2009,,"Action, Crime","R. Panneerselvam, Sami Rajalingam(co-director)","R. Panneerselvam, Singampuli","S. Elango, Theepetti Ganesan, Johnny, Nishanth",Tamil,India,N/A,6.7
Vairam: Fight for Justice,2009,,Drama,M.A. Nishad,"Cheriyan Kalpakavadi (screenplay and dialogue), M.A. Nishad (story)","Suresh Gopi, Pasupathy, Dhanya Mary Varghese, Asokan",Malayalam,India,N/A,5.5
Kandhakottai,2009,,"Action, Romance",S. Sakthivel,S. Sakthivel,"Nakhul, Poorna, Sampath Raj, Santhanam",Tamil,India,N/A,4.4
Odipolama,2009,,Romance,Kanmani,N/A,"Srinivasa Rao Kota, Mahadevan, Parimal, Rahasya",Tamil,India,N/A,N/A
